laptop_ID,Company,Product,TypeName,Inches,Resolution_X,Resolution_Y,cat_resolution,Is_touch,CPU_Brand,CPU_Model,SSD,HDD,CPU_Frec,Ram,GPU_Brand,GPU_Model,Is_GPU_dedicated,OpSys,Weight,Price_euros
486,Toshiba,Portege X30-D-10J,Notebook,13.3,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.05,1672.0
1292,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,1366,768,HD,0,Intel,Celeron Dual Core N3050,0.0,500,1.6,4.0,Intel,HD Graphics,0,Windows,2.2,369.0
86,Acer,Aspire 3,Notebook,15.6,1366,768,HD,0,AMD,A9-Series 9420,0.0,1024,3.0,4.0,AMD,Radeon R5,1,Windows,2.1,395.0
605,Dell,Latitude 5289,Convertible,12.5,1920,1080,Full HD,1,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.34,1670.0
790,Asus,Rog G752VS-BA171T,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 6700HQ,256.0,1024,2.6,14.0,Nvidia,GeForce GTX 1070,1,Windows,4.3,2350.0
6,Acer,Aspire 3,Notebook,15.6,1366,768,HD,0,AMD,A9-Series 9420,0.0,500,3.0,4.0,AMD,Radeon R5,1,Windows,2.1,400.0
645,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,1366,768,HD,0,Intel,Celeron Dual Core N3060,0.0,0,1.6,2.0,Intel,HD Graphics 400,0,Windows,1.42,249.0
1258,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,1920,1080,Full HD,0,AMD,A12-Series 9720P,256.0,0,3.6,6.0,AMD,Radeon 530,1,Windows,2.2,597.57
884,Lenovo,Thinkpad 13,Notebook,13.3,1920,1080,Full HD,0,Intel,Core i3 7100U,180.0,0,2.4,4.0,Intel,HD Graphics 620,0,Windows,1.44,735.0
650,Lenovo,ThinkPad X1,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 7500U,512.0,0,2.7,14.0,Intel,HD Graphics 620,0,Windows,1.14,2450.0
715,Lenovo,ThinkPad P51s,Workstation,15.6,1920,1080,Full HD,0,Intel,Core i7 6500U,512.0,0,2.5,14.0,Nvidia,Quadro M520M,1,Windows,2.18,1855.0
692,Lenovo,Yoga 730,Convertible,13.3,1920,1080,Full HD,1,Intel,Core i7 8550U,512.0,0,1.8,8.0,Intel,UHD Graphics 620,0,Windows,1.19,1499.0
528,HP,Spectre X360,Ultrabook,13.3,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.32,1399.0
1077,Dell,Inspiron 5567,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,0.0,2048,2.7,14.0,AMD,Radeon R7 M445,1,Windows,2.32,989.99
326,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600,900,HD,0,Intel,Core i5 7200U,0.0,1024,2.5,4.0,Nvidia,GeForce 920MX,1,Windows,2.79,589.0
1269,HP,255 G6,Notebook,15.6,1366,768,HD,0,AMD,A6-Series 9220,0.0,500,2.5,4.0,AMD,Radeon R4 Graphics,1,Windows,1.86,399.0
192,Acer,Swift 7,Ultrabook,13.3,1920,1080,Full HD,0,Intel,Core i5 7Y54,256.0,0,1.2,8.0,Intel,HD Graphics 615,0,Windows,1.12,989.0
565,HP,15-bw007nv (A10-9620P/6GB/128GB/Radeon,Notebook,15.6,1920,1080,Full HD,0,AMD,A10-Series A10-9620P,128.0,0,2.5,6.0,AMD,Radeon 530,1,Windows,1.91,568.9
687,Acer,Aspire VX5-591G,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i5 7300HQ,256.0,0,2.5,14.0,Nvidia,GeForce GTX 1050 Ti,1,Windows,2.5,1299.0
1088,HP,ProBook 430,Notebook,13.3,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.49,1090.0
1080,Dell,XPS 13,Ultrabook,13.3,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.29,1458.0
559,Dell,Alienware 17,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1070,1,Windows,4.42,2699.0
194,Lenovo,Thinkpad Yoga,Convertible,14.0,2560,1440,QHD,1,Intel,Core i7 7500U,640.0,0,2.7,14.0,Intel,HD Graphics 620,0,Windows,1.42,2787.0
1168,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,1366,768,HD,0,Intel,Core i3 6006U,0.0,1024,2.0,4.0,Intel,HD Graphics 520,0,Chrome OS,1.9,339.0
860,HP,250 G6,Notebook,15.6,1366,768,HD,0,Intel,Celeron Dual Core N3060,128.0,0,1.6,4.0,Intel,HD Graphics 400,0,Chrome OS,1.86,299.0
170,Acer,Aspire 3,Notebook,15.6,1366,768,HD,0,Intel,Pentium Quad Core N4200,0.0,1024,1.1,4.0,Intel,HD Graphics 505,0,Windows,2.1,363.51
93,Acer,Aspire 5,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 8550U,0.0,1024,1.8,8.0,Nvidia,GeForce MX150,1,Windows,2.2,689.0
798,Dell,Inspiron 7567,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i5 7300HQ,256.0,0,2.5,8.0,Nvidia,GeForce GTX 1050,1,Windows,2.62,985.0
748,Dell,Inspiron 7560,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,128.0,1024,2.7,8.0,Nvidia,GeForce 940MX,1,Windows,2.0,1207.0
570,Lenovo,Thinkpad P71,Notebook,17.3,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,0,2.8,8.0,Nvidia,Quadro M620M,1,Windows,3.4,2787.0
915,Lenovo,ThinkPad X1,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 7500U,0.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.13,2049.0
272,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,0.0,1024,2.5,4.0,Intel,HD Graphics 620,0,Chrome OS,2.2,467.0
1126,Dell,Vostro 3559,Notebook,15.6,1366,768,HD,0,Intel,Core i5 6200U,0.0,500,2.3,4.0,AMD,Radeon R5 M315,1,Windows,2.24,769.15
749,Dell,Vostro 3568,Notebook,15.6,1366,768,HD,0,Intel,Core i3 6006U,256.0,0,2.0,8.0,Intel,HD Graphics 520,0,Windows,2.0,665.0
950,Dell,Vostro 3568,Notebook,15.6,1366,768,HD,0,Intel,Core i3 6006U,0.0,1024,2.0,4.0,Intel,HD Graphics 520,0,Windows,2.18,558.6
149,HP,EliteBook Folio,Ultrabook,12.5,3840,2160,4K UHD,1,Intel,Core M 6Y75,512.0,0,1.2,8.0,Intel,HD Graphics 515,0,Windows,0.97,2014.0
538,Toshiba,Satellite Pro,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,0.0,500,2.5,8.0,Intel,HD Graphics 620,0,Windows,2.0,860.0
962,Dell,Insprion 5767,Notebook,17.3,1600,900,HD,0,Intel,Core i3 6006U,0.0,1024,2.0,4.0,AMD,Radeon R7 M445,1,Windows,2.36,659.0
118,HP,Spectre x360,Convertible,13.3,1920,1080,Full HD,1,Intel,Core i5 8250U,256.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,1.26,1398.99
776,Dell,Inspiron 7559,Gaming,15.6,3840,2160,4K UHD,1,Intel,Core i7 6700HQ,128.0,1024,2.6,14.0,Nvidia,GeForce GTX 960M,1,Windows,2.72,1099.0
869,Dell,Inspiron 5368,Notebook,13.3,1920,1080,Full HD,1,Intel,Core i5 6200U,0.0,1024,2.3,8.0,Intel,HD Graphics 520,0,Windows,1.62,649.0
885,Samsung,Notebook 9,Ultrabook,15.0,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,14.0,Nvidia,GeForce 940MX,1,Windows,1.23,1849.0
918,HP,Elitebook 820,Netbook,12.5,1920,1080,Full HD,0,Intel,Core i7 7500U,512.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.26,1483.0
84,HP,ProBook 440,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,0,1.6,8.0,Intel,HD Graphics 620,0,Windows,1.63,860.0
291,Lenovo,Thinkpad T570,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Intel,HD Graphics 630,0,Windows,1.95,1097.0
1287,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,1366,768,HD,0,Intel,Core i7 6500U,0.0,500,2.5,4.0,Nvidia,GeForce 920M,1,Windows,2.2,720.32
1227,Asus,Rog Strix,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1070,1,Windows,2.2,2449.0
260,Dell,Vostro 5370,Ultrabook,13.3,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,1.41,949.0
1217,MSI,GS73VR 7RF,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1060,1,Windows,2.43,2048.9
270,Dell,Inspiron 5579,Convertible,15.6,1920,1080,Full HD,1,Intel,Core i5 8250U,256.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,2.67,799.0
663,Toshiba,Tecra A50-D-11M,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,0.0,500,2.5,8.0,Intel,HD Graphics 620,0,Windows,2.0,1064.0
431,Dell,Alienware 17,Gaming,17.3,2560,1440,QHD,0,Intel,Core i7 7820HK,256.0,1024,2.9,14.0,Nvidia,GeForce GTX 1070,1,Windows,4.42,2787.0
503,Lenovo,Ideapad 520-15IKBR,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 8550U,256.0,0,1.8,8.0,Intel,UHD Graphics 620,0,Windows,2.17,898.9
443,HP,15-ra044nv (N3060/4GB/500GB/W10),Notebook,15.6,1366,768,HD,0,Intel,Celeron Dual Core N3060,0.0,500,1.6,4.0,Intel,HD Graphics 400,0,Windows,2.1,347.0
733,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/No,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,0.0,1024,2.5,4.0,Intel,HD Graphics 620,0,Chrome OS,1.9,489.9
817,Dell,Inspiron 7567,Gaming,15.6,3840,2160,4K UHD,0,Intel,Core i7 7700HQ,512.0,0,2.8,14.0,Nvidia,GeForce GTX 1050 Ti,1,Windows,2.62,1679.0
810,Asus,Pro P2540UA-XS51,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,2.37,1099.0
688,MSI,GV62M 7RD,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i5 7300HQ,256.0,0,2.5,8.0,Nvidia,GeForce GTX 1050,1,Windows,2.2,997.9
879,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.56,902.0
1156,Lenovo,ThinkPad X1,Convertible,14.0,2560,1440,QHD,1,Intel,Core i7 6600U,512.0,0,2.6,14.0,Intel,HD Graphics 520,0,Windows,2.8,2440.0
600,Samsung,Notebook Odyssey,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,128.0,1024,2.8,14.0,Nvidia,GeForce GTX 1050,1,Windows,2.5,1699.0
261,HP,15-BW094nd (A6-9220/8GB/128GB/W10),Notebook,15.6,1366,768,HD,0,AMD,A6-Series A6-9220,128.0,0,2.5,8.0,AMD,Radeon R4 Graphics,1,Windows,1.91,445.9
641,Lenovo,Ideapad 320-15ISK,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 6006U,0.0,1024,2.0,4.0,Nvidia,GeForce 920MX,1,Windows,2.2,579.0
1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,1366,768,HD,0,Intel,Core i5 6200U,0.0,500,2.3,4.0,Intel,HD Graphics 520,0,Chrome OS,2.1,398.0
231,Dell,Inspiron 5567,Notebook,15.6,1920,1080,Full HD,1,Intel,Core i7 7500U,0.0,1024,2.7,14.0,AMD,Radeon R7 M445,1,Windows,2.3,859.01
115,Lenovo,ThinkPad Yoga,Convertible,13.3,1920,1080,Full HD,1,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.37,1399.0
518,Acer,Aspire A515-51G,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,0.0,500,2.7,4.0,Nvidia,GeForce 940MX,1,Windows,2.2,639.0
1192,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,0.0,1024,2.7,8.0,Nvidia,GeForce 940MX,1,Chrome OS,2.2,709.0
459,HP,ProBook 650,Workstation,15.6,1920,1080,Full HD,0,Intel,Core i7 7820HQ,512.0,0,2.9,8.0,Intel,HD Graphics 620,0,Windows,2.31,1534.0
409,Lenovo,ThinkPad E580,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,1024,1.6,8.0,AMD,Radeon RX 550,1,Windows,2.1,1144.5
1101,HP,ZBook 15u,Workstation,15.6,1920,1080,Full HD,0,Intel,Core i7 6500U,256.0,0,2.5,8.0,AMD,FirePro W4190M,1,Windows,1.9,1495.0
8,Apple,Macbook Air,Ultrabook,13.3,1440,900,HD,0,Intel,Core i5,0.0,0,1.8,8.0,Intel,HD Graphics 6000,0,macOS,1.34,1158.7
1278,Lenovo,Yoga 500-14IBD,Convertible,14.0,1920,1080,Full HD,1,Intel,Core i5 6200U,128.0,0,2.3,4.0,Intel,HD Graphics 520,0,Windows,1.8,833.01
1084,Apple,"MacBook 12""",Ultrabook,12.0,2304,1440,Full HD,0,Intel,Core M,0.0,0,1.1,8.0,Intel,HD Graphics 515,0,macOS,0.92,1300.0
1165,Dell,Vostro 5568,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Nvidia,GeForce 940MX,1,Windows,2.18,1009.9
449,Lenovo,ThinkPad X270,Ultrabook,12.5,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.36,1429.0
1002,Dell,Inspiron 5567,Notebook,15.6,1366,768,HD,0,Intel,Core i7 7500U,0.0,1024,2.7,8.0,AMD,Radeon R7 M445,1,Windows,2.36,749.0
365,Dell,Latitude 7480,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 7300U,256.0,0,2.6,8.0,Intel,HD Graphics 620,0,Windows,1.36,1427.0
141,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,0.0,1024,2.5,4.0,Nvidia,GeForce 920MX,1,Chrome OS,2.2,499.0
98,Dell,Inspiron 3567,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,0.0,1024,2.7,8.0,AMD,Radeon R5 M430,1,Linux,2.2,599.9
1194,Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 6500U,0.0,0,2.5,4.0,Intel,HD Graphics 520,0,Windows,2.32,825.0
923,Dell,Latitude 5480,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 7440HQ,256.0,0,2.8,8.0,Intel,HD Graphics 620,0,Windows,1.6,1205.0
306,Asus,Rog GL702VS-GC095T,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1070,1,Windows,2.9,2122.0
504,HP,EliteBook 840,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i7 7600U,640.0,0,2.8,8.0,Intel,HD Graphics 620,0,Windows,1.48,1749.0
716,Lenovo,Thinkpad T460p,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 6300HQ,256.0,0,2.3,8.0,Intel,HD Graphics 520,0,Windows,1.8,1191.0
302,Dell,Precision 7720,Workstation,17.3,1920,1080,Full HD,0,Intel,Core i7 7820HQ,256.0,0,2.9,14.0,Nvidia,Quadro M1200,1,Windows,3.42,2787.0
1130,Dell,XPS 13,Ultrabook,13.3,1920,1080,Full HD,0,Intel,Core i7 7560U,256.0,0,2.4,8.0,Intel,Iris Plus Graphics 640,0,Windows,1.23,1379.0
492,Lenovo,ThinkPad E480,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,1.75,1049.0
1037,HP,ProBook 440,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Nvidia,GeForce 930MX,1,Windows,1.64,1185.43
1004,HP,EliteBook Folio,Netbook,12.5,1920,1080,Full HD,0,Intel,Core M 6Y75,512.0,0,1.2,8.0,Intel,HD Graphics 515,0,Windows,0.97,1908.0
72,Microsoft,Surface Laptop,Ultrabook,13.5,2256,1504,Full HD,1,Intel,Core i5 7200U,128.0,0,2.5,4.0,Intel,HD Graphics 620,0,Windows,1.252,1089.0
727,HP,ProBook 470,Notebook,17.3,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Nvidia,GeForce 930MX,1,Windows,2.63,1200.0
1116,Dell,Latitude E5270,Ultrabook,12.5,1366,768,HD,0,Intel,Core i3 6100U,128.0,0,2.3,4.0,Intel,HD Graphics 520,0,Windows,1.5,1166.97
1220,Dell,Inspiron 5579,Convertible,15.6,1920,1080,Full HD,1,Intel,Core i7 8550U,512.0,0,1.8,14.0,Intel,UHD Graphics 620,0,Windows,2.0,1285.0
1047,HP,Probook 640,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 6200U,256.0,0,2.3,8.0,Intel,HD Graphics 520,0,Windows,1.95,1195.0
426,Lenovo,ThinkPad E480,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 8550U,256.0,0,1.8,8.0,AMD,Radeon RX 550,1,Windows,1.75,1215.38
893,Asus,VivoBook L402NA,Notebook,14.1,1366,768,HD,0,Intel,Celeron Dual Core N3350,0.0,0,1.1,4.0,Intel,HD Graphics 500,0,Windows,1.65,348.0
934,Dell,Vostro 3568,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,0.0,1024,2.5,4.0,AMD,Radeon R5 M420,1,Windows,2.18,684.99
859,HP,EliteBook 840,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 6500U,512.0,0,2.5,8.0,Intel,HD Graphics 520,0,Windows,1.54,1468.0
985,Dell,Latitude E7470,Ultrabook,14.0,2560,1440,QHD,1,Intel,Core i7 6600U,256.0,0,2.6,8.0,Intel,HD Graphics 520,0,Windows,1.5,1962.98
1038,Dell,Latitude E5570,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 6300U,0.0,500,2.4,8.0,Intel,HD Graphics 520,0,Windows,2.09,1046.44
1095,Lenovo,Yoga 900S-12ISK,Ultrabook,12.5,2560,1440,QHD,1,Intel,Core M 6Y75,512.0,0,1.2,8.0,Intel,HD Graphics 515,0,Windows,0.99,1399.0
1246,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,1920,1080,Full HD,1,Intel,Core i7 6700HQ,128.0,1024,2.6,14.0,Nvidia,GeForce GTX 960M,1,Windows,2.6,1029.0
1173,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,1920,1080,Full HD,0,AMD,A6-Series A6-9220,256.0,0,2.5,4.0,AMD,Radeon 520,1,Windows,1.91,478.89
278,Lenovo,ThinkPad X1,Convertible,14.0,2560,1440,QHD,1,Intel,Core i7 6600U,512.0,0,2.6,14.0,Intel,HD Graphics 520,0,Windows,1.36,2499.0
551,Asus,VivoBook X540YA-XX519T,Notebook,15.6,1366,768,HD,0,AMD,E-Series 7110,0.0,500,1.8,4.0,AMD,Radeon R2 Graphics,1,Windows,2.0,349.0
856,HP,Chromebook X360,Convertible,11.6,1366,768,HD,1,Intel,Celeron Dual Core N3350,0.0,0,1.1,4.0,Intel,HD Graphics 500,0,Chrome OS,1.4,615.0
1043,HP,Probook 470,Notebook,17.3,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Nvidia,GeForce 930MX,1,Windows,2.63,1080.0
498,Toshiba,Portege X30-D-10L,Ultrabook,13.3,1920,1080,Full HD,1,Intel,Core i7 7500U,512.0,0,2.7,14.0,Intel,HD Graphics 620,0,Windows,1.05,2787.0
404,Lenovo,ThinkPad L470,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.9,938.0
971,HP,ProBook x360,Convertible,11.6,1366,768,HD,1,Intel,Pentium Quad Core N4200,256.0,0,1.1,4.0,Intel,HD Graphics 505,0,Windows,1.45,775.0
684,Asus,Zenbook 3,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.1,1135.0
174,Huawei,MateBook X,Ultrabook,13.0,2160,1440,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.05,1349.0
117,Dell,XPS 13,Ultrabook,13.3,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,1.21,1629.0
933,MSI,GL62M 7RD,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i5 7300HQ,128.0,1024,2.5,8.0,Nvidia,GeForce GTX 1050,1,Windows,2.2,1119.91
1149,Acer,Aspire E5-576G,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,0.0,1024,2.5,4.0,Nvidia,GeForce 940MX,1,Windows,2.23,616.0
511,Lenovo,Chromebook N23,Netbook,11.6,1366,768,HD,0,Intel,Celeron Dual Core N3060,16.0,0,1.6,4.0,Intel,HD Graphics 400,0,Chrome OS,1.25,265.0
1150,Lenovo,IdeaPad 500-15ISK,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 6500U,0.0,0,2.5,14.0,AMD,Radeon R7 M360,1,Windows,2.5,1099.0
690,Dell,Alienware 15,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i5 7300HQ,128.0,1024,2.5,14.0,Nvidia,GeForce GTX 1060,1,Windows,3.21,2051.0
1144,HP,Omen -,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i5 6300HQ,128.0,1024,2.3,8.0,Nvidia,GeForce GTX 1060,1,Windows,3.35,1129.0
897,Dell,Vostro 3568,Notebook,15.6,1366,768,HD,0,Intel,Core i3 6006U,0.0,1024,2.0,4.0,AMD,Radeon R5 M420X,1,Linux,2.18,455.7
414,Dell,Latitude 7480,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 7600U,512.0,0,2.8,8.0,Intel,HD Graphics,0,Windows,1.36,1680.0
555,HP,250 G6,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 6006U,0.0,500,2.0,4.0,Intel,HD Graphics 520,0,Windows,1.86,397.0
111,MSI,GP62M 7REX,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1050 Ti,1,Windows,2.2,1299.0
1236,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 6700HQ,128.0,1024,2.6,8.0,Nvidia,GeForce GTX 960<U+039C>,1,Windows,2.6,1272.0
909,HP,ProBook 450,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,0.0,1024,2.7,8.0,Nvidia,GeForce 930MX,1,Windows,2.04,900.0
926,HP,ProBook 450,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Nvidia,GeForce 930MX,1,Windows,2.04,1018.99
388,Asus,ROG Strix,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,128.0,1024,2.8,8.0,Nvidia,GeForce GTX 1060,1,Windows,2.3,1655.0
1051,Toshiba,Tecra Z40-C-136,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 6600U,256.0,0,2.6,8.0,Intel,HD Graphics 520,0,Windows,1.47,1725.0
944,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,1366,768,HD,0,Intel,Pentium Quad Core N4200,0.0,1024,1.1,4.0,Intel,HD Graphics 505,0,Windows,2.2,309.0
1280,Dell,Inspiron 3567,Notebook,15.6,1366,768,HD,0,Intel,Core i3 7100U,0.0,1024,2.4,6.0,Intel,HD Graphics 620,0,Windows,2.3,459.0
615,Lenovo,Yoga 720-15IKB,Convertible,15.6,1920,1080,Full HD,1,Intel,Core i7 7700HQ,256.0,0,2.8,8.0,Intel,HD Graphics 630,0,Windows,2.0,1299.0
1302,Lenovo,Yoga 500-14ISK,Convertible,14.0,1920,1080,Full HD,1,Intel,Core i7 6500U,128.0,0,2.5,4.0,Intel,HD Graphics 520,0,Windows,1.8,638.0
633,Mediacom,SmartBook 140,Notebook,14.0,1920,1080,Full HD,0,Intel,Atom x5-Z8350,0.0,0,1.44,2.0,Intel,HD Graphics,0,Windows,1.4,239.0
724,Dell,Latitude 5580,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7300U,256.0,0,2.6,8.0,Intel,HD Graphics 620,0,Windows,1.9,1179.0
249,Lenovo,Yoga 910-13IKB,Convertible,13.9,1920,1080,Full HD,1,Intel,Core i7 7500U,256.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.38,1079.0
169,MSI,GE63VR 7RE,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1060,1,Windows,2.4,1799.0
347,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,1920,1080,Full HD,0,AMD,A12-Series 9720P,0.0,2048,3.6,12.0,AMD,Radeon 530,1,Windows,2.2,899.0
159,Lenovo,Yoga 520-14IKB,Convertible,14.0,1920,1080,Full HD,1,Intel,Core i3 7100U,256.0,0,2.4,4.0,Intel,HD Graphics 620,0,Windows,1.74,629.0
53,HP,255 G6,Notebook,15.6,1920,1080,Full HD,0,AMD,A6-Series 9220,256.0,0,2.5,4.0,AMD,Radeon R4 Graphics,1,Windows,1.86,398.49
916,Lenovo,ThinkPad T570,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,512.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.95,1962.99
552,HP,ProBook 450,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 7100U,128.0,0,2.4,4.0,Intel,HD Graphics 620,0,Windows,2.1,705.5
457,HP,15-bs024nv (i5-7200U/8GB/128GB/W10),Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,128.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.91,589.0
293,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1050 Ti,1,Windows,2.5,1179.0
